Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,comments
,,Fissurina,,,,lucida,,,,Fissurina lucida,benthic_forams,Fissurina lucida,,
,,Fissurina,,,,marginata,,,,Fissurina marginata,benthic_forams,Fissurina marginata,,
,,Fissurina,,,,orbignyana,,,,Fissurina orbignyana,benthic_forams,Fissurina orbignyana,,
,,Fissurina,,,,radiata,,,,Fissurina radiata,benthic_forams,Fissurina radiata,,
,,Fissurina,,,,semimarginata,,,,Fissurina semimarginata,benthic_forams,Fissurina semimarginata,,
,,Fissurina,,,,sp.,,,,Fissurina sp.,benthic_forams,Fissurina sp.,,
,,Fissurina,,,,spp.,,,,Fissurina spp.,benthic_forams,Fissurina spp.,,
,,Fissurina,,,,wiesneri,,,,Fissurina wiesneri,benthic_forams,Fissurina wiesneri,,
,,Frondicularia,,,cf.,bulla,,,,Frondicularia cf. bulla,benthic_forams,Frondicularia cf. bulla,,
,,Frondicularia,,,,sagittula,,,,Frondicularia sagittula,benthic_forams,Frondicularia sagittula,,
,,Frondicularia,,,,sp.,,,,Frondicularia sp.,benthic_forams,Frondicularia sp.,,
,,Frondicularia,,,,spp.,,,,Frondicularia spp.,benthic_forams,Frondicularia spp.,,
,,Frondicularia,,,,spp.,,,,Frondicularia spp.,benthic_forams,Frondricularia spp.,,
,,Fursenkoina ,,,,acuta,,,,Fursenkoina acuta,benthic_forams,Fursenkoina acuta,,
,,Fursenkoina,,,,bradyi,,,,Fursenkoina bradyi,benthic_forams,Fursenkoina bradyi,,
,,Fursenkoina,,,,complanata,,,,Fursenkoina complanata,benthic_forams,Fursenkoina complanata,,
,,Fursenkoina,,,,fusiformis,,,,Fursenkoina fusiformis,benthic_forams,Fursenkoina fusiformis,,
,,Fursenkoina,,,,schreibersiana,,,,Fursenkoina schreibersiana,benthic_forams,Fursenkoina schreibersiana,,
,,Fursenkoina,,,,seminuda,,,,Fursenkoina seminuda,benthic_forams,Fursenkoina seminuda,,
,,Fursenkoina,,,,sp.,,,,Fursenkoina sp.,benthic_forams,Fursenkoina sp.,,
,,Fursenkoina,,,,spp.,,,,Fursenkoina spp.,benthic_forams,Fursenkoina spp.,,
,,Fursenkoina,,,,texturata,,,,Fursenkoina texturata,benthic_forams,Fursenkoina texturata,,
,,Furserkoina,,,,sp.,,,,Furserkoina sp.,benthic_forams,Furserkoina sp.,,
,,Gaudryina,,,,sp.,,,,Gaudryina sp.,benthic_forams,Gaudryina,,
,,Gaudryina,,,,convexa,,,,Gaudryina convexa,benthic_forams,Gaudryina convexa,,
,,Gaudryina,,,,pyramidata,,,,Gaudryina pyramidata,benthic_forams,Gaudryina pyramidata,,
,,Gaudryina,,,,sp.,,,,Gaudryina sp.,benthic_forams,Gaudryina sp,,
,,Gaudryina,,,,sp.,,,,Gaudryina sp.,benthic_forams,Gaudryina sp.,,
,,Gaudryina,,,cf.,retusa,,,,Gaudryina cf. retusa,benthic_forams,Gaudryina sp. cf. retusa,,
,,Gaudryina,,,,spp.,,,,Gaudryina spp.,benthic_forams,Gaudryina spp.,,
,,Gaudryina,,,,whangaia,,,,Gaudryina whangaia,benthic_forams,Gaudryina whangaia,,
,,Gavelinella,,,,sp.,,,,Gavelinella sp.,benthic_forams,Gavelinella,,
,,Gavelinella,,,,becarriformis,,,,Gavelinella becarriformis,benthic_forams,Gavelinella becarriformis,,
,,Gavelinella,,,cf.,ammonoides,,,,Gavelinella cf. ammonoides,benthic_forams,Gavelinella cf. ammonoides,,
,,Gavelinella,,,cf.,stellula,,,,Gavelinella cf. stellula,benthic_forams,Gavelinella cf. stellula,,
,,Gavelinella,,,cf.,complanata,,,,Gavelinella cf. complanata,benthic_forams,Gavelinella complanata (cf.),,
,,Gavelinella,,,,hyphalus,,,,Gavelinella hyphalus,benthic_forams,Gavelinella hyphalus,,
,,Gavelinella,,,,sp.,,,,Gavelinella sp.,benthic_forams,Gavelinella sp.,,
,,Gavelinella,,,,sp. 1,,,,Gavelinella sp. 1,benthic_forams,Gavelinella sp. 1,,
,,Gavelinella,,,,sp. 3,,,,Gavelinella sp. 3,benthic_forams,Gavelinella sp. 3,,
,,Gavelinella,,,,spp.,,,,Gavelinella spp.,benthic_forams,Gavelinella spp.,,
,,Gavelinopsis,,,,lobatulus,,,,Gavelinopsis lobatulus,benthic_forams,Gavelinopsis lobatulus,,
,,Gavelinopsis,,,,praegeri,,,,Gavelinopsis praegeri,benthic_forams,Gavelinopsis praegeri,,
,,Gavelinopsis,,,,sp.,,,,Gavelinopsis sp.,benthic_forams,Gavelinopsis sp.,,
,?,Gavelinopsis,,,,sp.,,,,? Gavelinopsis sp.,benthic_forams,Gavelinopsis? Sp.,,
,,Glabratella,,,,patelliformis,,,,Glabratella patelliformis,benthic_forams,Glabratella patelliformis,,
,,Glabratella,,,,spp.,,,,Glabratella spp.,benthic_forams,Glabratella spp.,,
,,Glandulina,,,,laevigata,,,,Glandulina laevigata,benthic_forams,Glandulina laevigata,,
,,Glandulina,,,,ovula,,,,Glandulina ovula,benthic_forams,Glandulina ovula,,
,,Glandulina,,,,sp.,,,,Glandulina sp.,benthic_forams,Glandulina sp.,,
,,Glandulina,,,,spp.,,,,Glandulina spp.,benthic_forams,Glandulina spp.,,
,,Glandulonodosaria,,,,spp.,,,,Glandulonodosaria spp.,benthic_forams,Glandulonodosaria spp.,,
,,Glbobulimina,,,,spp.,,,,Glbobulimina spp.,benthic_forams,Glbobulimina spp.,,
,,Globigerinoides,,,,ruber,,,white,Globigerinoides ruber (white),benthic_forams,Globigerinoides ruber (white),,
,,Globobulimina,,,,affinis,,,,Globobulimina affinis,benthic_forams,Globobulimina affinis,,
,,Globobulimina,,,,auriculata,,,,Globobulimina auriculata,benthic_forams,Globobulimina auriculata,,
,,Globobulimina ,,,,ovata,,,,Globobulimina ovata,benthic_forams,Globobulimina ovata,,
,,Globobulimina,,,,pacifica,,,,Globobulimina pacifica,benthic_forams,Globobulimina pacifica,,
,,Globobulimina,,,,pupoides,,,,Globobulimina pupoides,benthic_forams,Globobulimina pupoides,,
,,Globobulimina,,,,sp.,,,,Globobulimina sp.,benthic_forams,Globobulimina sp.,,
,,Globobulimina,,,,spinescens,,,,Globobulimina spinescens,benthic_forams,Globobulimina spinescens,,
,,Globobulimina,,,,spp.,,,,Globobulimina spp.,benthic_forams,Globobulimina spp.,,
,,Globobulimina,,,,turgida,,,,Globobulimina turgida,benthic_forams,Globobulimina turgida,,
,,Globocassidulina,,,,biora,,,,Globocassidulina biora,benthic_forams,Globocassidulina biora,,
,,Globocassidulina,,,,crassa,,,,Globocassidulina crassa,benthic_forams,Globocassidulina crassa,,
,,Globocassidulina,,,,globosa,,,,Globocassidulina globosa,benthic_forams,Globocassidulina globosa,,
,,Globocassidulina,,,,moluccensis,,,,Globocassidulina moluccensis,benthic_forams,Globocassidulina moluccensis,,
,,Globocassidulina,,,,oblonga,,,,Globocassidulina oblonga,benthic_forams,Globocassidulina oblonga,,
,,Globocassidulina,,,,obtusa,,,,Globocassidulina obtusa,benthic_forams,Globocassidulina obtusa,,
,,Globocassidulina,,,,pseudocrassa,,,,Globocassidulina pseudocrassa,benthic_forams,Globocassidulina pseudocrassa,,
,,Globocassidulina,,,,punctata,,,,Globocassidulina punctata,benthic_forams,Globocassidulina punctata,,
,,Globocassidulina ,,,,sp.,,,,Globocassidulina sp.,benthic_forams,Globocassidulina sp.,,
,,Globocassidulina,,,,spp.,,,,Globocassidulina spp.,benthic_forams,Globocassidulina spp.,,
,,Globocassidulina,,,,subglobosa,,,,Globocassidulina subglobosa,benthic_forams,Globocassidulina subglobosa,,
,,Globocassidulina,,,,sp.,,,,Globocassidulina sp.,benthic_forams,Globocassidulina  sp.,,
,?,Globocassidulina,,,,sp. 1,,,,? Globocassidulina sp. 1,benthic_forams,Globocassidulina? sp. 1,,
,,Globorotalites,,,,sp.,,,,Globorotalites sp.,benthic_forams,Globorotalites,,
,,Globorotalites,,,,conicus,,,,Globorotalites conicus,benthic_forams,Globorotalites conicus,,
,,Globorotalites,,,,sp.,,,,Globorotalites sp.,benthic_forams,Globorotalites sp.,,
,,Globulina,,,,gibba,,,,Globulina gibba,benthic_forams,Globulina gibba,,
,,Globulina,,,,sp.,,,,Globulina sp.,benthic_forams,Globulina sp.,,
,,Globulina,,,,spp.,,,,Globulina spp.,benthic_forams,Globulina spp.,,
,,Globulotuba,,,,sp.,,,,Globulotuba sp.,benthic_forams,Globulotuba sp.,,
,,Globulina,,,,sp.,,,,Globulina sp.,benthic_forams,Globurina,,
,,Glomospira,,,aff.,charoides,,,,Glomospira aff. charoides,benthic_forams,Glomospira aff. charoides,,
,,Glomospira,,,,charoides,,,,Glomospira charoides,benthic_forams,Glomospira charoides,,
,,Glomospira,,,,gordialis,,,,Glomospira gordialis,benthic_forams,Glomospira gordialis,,
,,Glomospira,,,,irregularis,,,,Glomospira irregularis,benthic_forams,Glomospira irregularis,,
,,Glomospira,,,,sp.,,,,Glomospira sp.,benthic_forams,Glomospira sp.,,
,,Glomospira,,,,spp.,,,,Glomospira spp.,benthic_forams,Glomospira spp.,,
,,Glomospirella,,,,sp.,,,,Glomospirella sp.,benthic_forams,Glomospirella,,
,,Grigelis,,,,spp.,,,,Grigelis spp.,benthic_forams,Grigelis spp.,,
,,Guttulina,,,,communis,,,,Guttulina communis,benthic_forams,Guttulina communis,,
,,Guttulina,,,,sp.,,,,Guttulina sp.,benthic_forams,Guttulina sp.,,
,,Guttulina,,,,spp.,,,,Guttulina spp.,benthic_forams,Guttulina spp.,,
,,Guttulina,,,,yabei,,,,Guttulina yabei,benthic_forams,Guttulina yabei,,
,,Gyroidina ,,,cf.,broeckhiana,,,,Gyroidina cf. broeckhiana,benthic_forams,Gyroidina cf. broeckhiana,,
,,Gyroidina,,,,gemma,,,,Gyroidina gemma,benthic_forams,Gyroidina gemma,,
,,Gyroidina,,,,neosoldanii,,,,Gyroidina neosoldanii,benthic_forams,Gyroidina neosoldanii,,
,,Gyroidina,,,,orbicularis,,,,Gyroidina orbicularis,benthic_forams,Gyroidina obicularis,,
,,Gyroidina,,,,orbicularis,,,,Gyroidina orbicularis,benthic_forams,Gyroidina orbicularis,,
,,Gyroidina,,,,sp.,,,,Gyroidina sp.,benthic_forams,Gyroidina sp.,,
,,Gyroidina,,,,spp.,,,,Gyroidina spp.,benthic_forams,Gyroidina spp.,,
,,Gyroidina,,,,zealandica,,,,Gyroidina zealandica,benthic_forams,Gyroidina zealandica,,
,,Gyroidinoides,,,,sp.,,,,Gyroidinoides sp.,benthic_forams,Gyroidinoides,,
,,Gyroidinoides,,,,altiformis,,,,Gyroidinoides altiformis,benthic_forams,Gyroidinoides (or: Hansenisca) altiformis,,
,,Gyroidinoides,,,,allani,,,,Gyroidinoides allani,benthic_forams,Gyroidinoides allani,,
,,Gyroidinoides,,,,altiformis,,,,Gyroidinoides altiformis,benthic_forams,Gyroidinoides altiformis,,
,,Gyroidinoides,,,,beisseli,,,,Gyroidinoides beisseli,benthic_forams,Gyroidinoides beisseli,,
,,Gyroidinoides,,,,depressus,,,,Gyroidinoides depressus,benthic_forams,Gyroidinoides depressus,,
,,Gyroidinoides,,,,girardanus,,,,Gyroidinoides girardanus,benthic_forams,Gyroidinoides girardanus,,
,,Gyroidinoides,,,,globosus,,,,Gyroidinoides globosus,benthic_forams,Gyroidinoides globosa,,entered as Gyroidinoides globosa
,,Gyroidinoides,,,,globosus,,,,Gyroidinoides globosus,benthic_forams,Gyroidinoides globosus,,
,,Gyroidinoides,,,,lenticulus,,,,Gyroidinoides lenticulus,benthic_forams,Gyroidinoides lenticulus,,
,,Gyroidinoides,,,,neosoldanii,,,,Gyroidinoides neosoldanii,benthic_forams,Gyroidinoides neosoldanii,,
,,Gyroidinoides,,,,nitidus,,,,Gyroidinoides nitidus,benthic_forams,Gyroidinoides nitidus,,
,,Gyroidinoides,,,,orbicularis,,,,Gyroidinoides orbicularis,benthic_forams,Gyroidinoides orbicularis,,
,,Gyroidinoides,,,,planulatus,,,,Gyroidinoides planulatus,benthic_forams,Gyroidinoides planulatus,,
,,Gyroidinoides,,,,primitivus,,,,Gyroidinoides primitivus,benthic_forams,Gyroidinoides primitivus,,
,,Gyroidinoides,,,,soldanii,,,,Gyroidinoides soldanii,benthic_forams,Gyroidinoides soldanii,,
,,Gyroidinoides,,,,sp.,,,,Gyroidinoides sp.,benthic_forams,Gyroidinoides sp.,,
,,Gyroidinoides,,,,spp.,,,,Gyroidinoides spp.,benthic_forams,Gyroidinoides spp,,
,,Gyroidinoides,,,,spp.,,,,Gyroidinoides spp.,benthic_forams,Gyroidinoides spp.,,
,,Gyroidinoides,,,,subangulatus,,,,Gyroidinoides subangulatus,benthic_forams,Gyroidinoides subangulatus,,
,,Gyroidinoides,,,,zelandicus,,,,Gyroidinoides zelandicus,benthic_forams,Gyroidinoides zelandicus,,
,,Hanzawaia,,,,ammophila,,,,Hanzawaia ammophila,benthic_forams,Hanzawaia ammophila,,
,,Hanzawaia,,,,bertheloti,,,,Hanzawaia bertheloti,benthic_forams,Hanzawaia bertheloti,,
,,Hanzawaia,,,,complanata,,,,Hanzawaia complanata,benthic_forams,Hanzawaia complanata,,
,,Hanzawaia,,,,concentrica,,,,Hanzawaia concentrica,benthic_forams,Hanzawaia concentrica,,
,,Hanzawaia,,,,mantaensis,,,,Hanzawaia mantaensis,benthic_forams,Hanzawaia mantaensis,,
,,Hanzawaia,,,,rhodiensis,,,,Hanzawaia rhodiensis,benthic_forams,Hanzawaia rhodiensis,,
,,Hanzawaia,,,,sp.,,,,Hanzawaia sp.,benthic_forams,Hanzawaia sp.,,
,,Hanzawaia,,,,spp.,,,,Hanzawaia spp.,benthic_forams,Hanzawaia spp.,,
,,Hanzawaia,,,,turgida,,,,Hanzawaia turgida,benthic_forams,Hanzawaia turgida,,
,?,Hanzawaia,,,,sp.,,,,? Hanzawaia sp.,benthic_forams,Hanzawaia? sp.,,
,,Haplophragmoides,,,,chapmani,,,,Haplophragmoides chapmani,benthic_forams,Haplophragmoides chapmani,,
,,Haplophragmoides,,,,sp.,,,,Haplophragmoides sp.,benthic_forams,Haplophragmoides sp.,,
,,Haplophragmoides,,,,spp.,,,,Haplophragmoides spp.,benthic_forams,Haplophragmoides spp.,,
,,Haplophragmoides,,,,suborbicularis,,,,Haplophragmoides suborbicularis,benthic_forams,Haplophragmoides suborbicularis,,
,,Haplophragmoides,,,,walteri,,,,Haplophragmoides walteri,benthic_forams,Haplophragmoides walteri,,
,,Hauerina,,,,spp.,,,,Hauerina spp.,benthic_forams,Hauerina spp.,,
,,Hauerinella,,,,inconstans,,,,Hauerinella inconstans,benthic_forams,Hauerinella inconstans,,
,,Haynesina,,,,depressula,,,,Haynesina depressula,benthic_forams,Haynesina depressula,,
,,Haynesina,,,,sp.,,,,Haynesina sp.,benthic_forams,Haynesina sp.,,
,,Heronallenia,,,cf.,polita,,,,Heronallenia cf. polita,benthic_forams,Heronallenia cf. polita,,
,,Heronallenia,,,,lingulata,,,,Heronallenia lingulata,benthic_forams,Heronallenia lingulata,,
,,Heronallenia,,,,spp.,,,,Heronallenia spp.,benthic_forams,Heronallenia spp.,,
,,Heterolepa,,,,bradyi,,,,Heterolepa bradyi,benthic_forams,Heterolepa bradyi,,
,,Heterolepa,,,,sp.,,,,Heterolepa sp.,benthic_forams,Heterolepa sp.,,
,,Heterolepa,,,,spp.,,,,Heterolepa spp.,benthic_forams,Heterolepa spp.,,
,,Heterostegina,,,,sp.,,,,Heterostegina sp.,benthic_forams,Heterostegina sp.,,
,?,Hoeglundina,,,,sp.,,,,? Hoeglundina sp.,benthic_forams,Hoeglundina ?,,
,,Hoeglundina,,,,elegans,,,,Hoeglundina elegans,benthic_forams,Hoeglundina elegans,,
,,Hoeglundina,,,,sp.,,,,Hoeglundina sp.,benthic_forams,Hoeglundina sp.,,
,,Hoeglundina ,,,,spp.,,,,Hoeglundina spp.,benthic_forams,Hoeglundina spp.,,
,,Hopkinsina,,,,mioindex,,,,Hopkinsina mioindex,benthic_forams,Hopkinsina mioindex,,
,,Hormosina,,,,trinitatensis,,,,Hormosina trinitatensis,benthic_forams,Hormosina trinitatensis,,
,,Hormosina,,,,velascoensis,,,,Hormosina velascoensis,benthic_forams,Hormosina velascoensis,,
,,Hyalinea,,,,balthica,,,,Hyalinea balthica,benthic_forams,Hyalina balthica,,
,,Hyalinea,,,,sp.,,,,Hyalinea sp.,benthic_forams,Hyaline indet.,,
,,Hyalinea,,,,balthica,,,,Hyalinea balthica,benthic_forams,Hyalinea balthica,,
,,Hyalinea,,,,spp.,,,,Hyalinea spp.,benthic_forams,Hyalinea spp.,,
,,Hyalinonetrion,,,,gracillimum,,,,Hyalinonetrion gracillimum,benthic_forams,Hyalinonetrion gracillima,,
,,Hyalinonetrion,,,,gracillimum,,,,Hyalinonetrion gracillimum,benthic_forams,Hyalinonetrion gracillimum,,
,,Hyperammina ,,,,friabilis,,,,Hyperammina friabilis,benthic_forams,Hyperammina friabilis,,
,,Hyperammina,,,,laevigata,,,,Hyperammina laevigata,benthic_forams,Hyperammina laevigata,,
,,Hyperammina,,,,sp.,,,,Hyperammina sp.,benthic_forams,Hyperammina sp.,,
,,Hyperammina,,,,spp.,,,,Hyperammina spp.,benthic_forams,Hyperammina spp.,,
,,Inaequalina,,,,spp.,,,,Inaequalina spp.,benthic_forams,Inaequilina spp.,,
,,Islandiella,,,,australis,,,,Islandiella australis,benthic_forams,Islandiella australis,,
,,Islandiella,,,,norcrossi,,,,Islandiella norcrossi,benthic_forams,Islandiella norcrossi,,
,,Islandiella,,,,sp.,,,,Islandiella sp.,benthic_forams,Islandiella sp.,,
,?,Kalamopsis,,,,sp.,,,,? Kalamopsis sp.,benthic_forams,Kalamopsis (?),,
,,Kalamopsis,,,,grzybowskii,,,,Kalamopsis grzybowskii,benthic_forams,Kalamopsis grzybowskii,,
,?,Kalamopsis,,,,sp.,,,,? Kalamopsis sp.,benthic_forams,Kalamopsis? sp.,,
,,Karreria,,,cf.,fallax,,,,Karreria cf. fallax,benthic_forams,Karreria cf. fallax,,
,,Karreria,,,,spp.,,,,Karreria spp.,benthic_forams,Karreria spp.,,
,,Karreriella,,,,baccata,,,,Karreriella baccata,benthic_forams,Karreriella baccata,,
,,Karreriella,,,,bradyi,,,,Karreriella bradyi,benthic_forams,Karreriella bradyi,,
,,Karreriella,,,,bradyi,,,>600 m,Karreriella bradyi (>600 m),benthic_forams,Karreriella bradyi >600 m,,
,,Karreriella,,,,chapapotensis,,,,Karreriella chapapotensis,benthic_forams,Karreriella chapapotensis,,
,,Karreriella,,,,chilostoma,,,,Karreriella chilostoma,benthic_forams,Karreriella chilostoma,,
,,Karreriella,,,,cylindrica,,,,Karreriella cylindrica,benthic_forams,Karreriella cylindrica,,
,,Karreriella,,,,cylindrica,,,>400 m,Karreriella cylindrica (>400 m),benthic_forams,Karreriella cylindrica >400 m,,
,,Karreriella,,,,novozealandica,,,,Karreriella novozealandica,benthic_forams,Karreriella novozealandica,,
,,Karreriella,,,,parkerae,,,,Karreriella parkerae,benthic_forams,Karreriella parkerae,,
,,Karreriella,,,,sp.,,,,Karreriella sp.,benthic_forams,Karreriella sp.,,
,,Karreriella,,,,spp.,,,,Karreriella spp.,benthic_forams,Karreriella spp.,,
,,Karreriella,,,,subglabra,,,,Karreriella subglabra,benthic_forams,Karreriella subglabra,,
,,Karrerulina,,,,aegra,,,,Karrerulina aegra,benthic_forams,Karrerulina aegra,,
,,Karrerulina,,,,coniformis,,,,Karrerulina coniformis,benthic_forams,Karrerulina coniformis,,
,,Karrerulina,,,,sp.,,,,Karrerulina sp.,benthic_forams,Karrerulina sp.,,
,,Karrerulina,,,,sp. 1,,,,Karrerulina sp. 1,benthic_forams,Karrerulina sp. 1,,
,,Laevidentalina,,,,sp.,,,,Laevidentalina sp.,benthic_forams,Laevidentalina,,
,,Laevidentalina ,,,,advena,,,,Laevidentalina advena,benthic_forams,Laevidentalina advena,,
,,Laevidentalina,,,,aphelis,,,,Laevidentalina aphelis,benthic_forams,Laevidentalina aphelis,,
,,Laevidentalina,,,,communis,,,,Laevidentalina communis,benthic_forams,Laevidentalina communis,,
,,Laevidentalina,,,,inflexa,,,,Laevidentalina inflexa,benthic_forams,Laevidentalina inflexa,,
,,Laevidentalina,,,,sp.,,,,Laevidentalina sp.,benthic_forams,Laevidentalina sp.,,
,,Laevidentalina,,,,spp.,,,,Laevidentalina spp.,benthic_forams,Laevidentalina spp.,,
,,Laevidentalina,,,,spp.,,,,Laevidentalina spp.,benthic_forams,Laevidentalina  spp.,,
,,Lagena,,,,caudata,,,,Lagena caudata,benthic_forams,Lagena caudata,,
,,Lagena,,,,elongata,,,,Lagena elongata,benthic_forams,Lagena elongata,,
,,Lagena ,,,,gracilis,,,,Lagena gracilis,benthic_forams,Lagena gracilis,,
,,Lagena,,,,hispidula,,,,Lagena hispidula,benthic_forams,Lagena hispidula,,
,,Lagena,,,,laevis,,,,Lagena laevis,benthic_forams,Lagena laevis,,
,,Lagena,,,,meridionalis,,,,Lagena meridionalis,benthic_forams,Lagena meridionalis,,
,,Lagena,,,,nebulosa,,,,Lagena nebulosa,benthic_forams,Lagena nebulosa,,
,,Lagena,,,,semistriata,,,,Lagena semistriata,benthic_forams,Lagena semistriata,,
,,Lagena,,,,sp.,,,,Lagena sp.,benthic_forams,Lagena sp.,,
,,Lagena,,,,spp.,,,,Lagena spp.,benthic_forams,Lagena spp.,,
,,Lagena,,,,striata,,,,Lagena striata,benthic_forams,Lagena striata,,
,,Lagena,,,,sulcata,,,,Lagena sulcata,benthic_forams,Lagena sulcata,,
,,Lagena,,,,spp.,,,,Lagena spp.,benthic_forams,Lagenids,,
,,Lamarckina,,,,novozealandica,,,,Lamarckina novozealandica,benthic_forams,Lamarckina novozealandica,,
,,Lamarckina,,,,sp.,,,,Lamarckina sp.,benthic_forams,Lamarckina sp.,,
,,Latibolivina,,,,reticulata,,,,Latibolivina reticulata,benthic_forams,Latibolivina reticulata,,
,,Laticarinina,,,,pauperata,,,,Laticarinina pauperata,benthic_forams,Laticarinina pauperata,,
,,Laticarinina,,,,sp.,,,,Laticarinina sp.,benthic_forams,Laticarinina sp.,,
,,Lenticulina,,,,sp.,,,,Lenticulina sp.,benthic_forams,Lenticulina,,
,,Lenticulina,,,cf.,adenalensis,,,,Lenticulina cf. adenalensis,benthic_forams,Lenticulina cf. adenalensis,,
,,Lenticulina,,,,gibba,,,,Lenticulina gibba,benthic_forams,Lenticulina gibba,,
,,Lenticulina,,,,iota,,,,Lenticulina iota,benthic_forams,Lenticulina iota,,
,,Lenticulina,,,,mamilligera,,,,Lenticulina mamilligera,benthic_forams,Lenticulina mamilligera,,
,,Lenticulina, ,,,orbicularis,,,,Lenticulina orbicularis,benthic_forams,Lenticulina orbicularis,,
,,Lenticulina,,,,peregrina,,,,Lenticulina peregrina,benthic_forams,Lenticulina peregrina,,
,,Lenticulina ,,,,rotulata,,,,Lenticulina rotulata,benthic_forams,Lenticulina rotulata,,
,,Lenticulina,,,,sp.,,,,Lenticulina sp.,benthic_forams,Lenticulina sp.,,
,,Lenticulina,,,,spp.,,,,Lenticulina spp.,benthic_forams,Lenticulina spp.,,
,,Lenticulinella,,,,sp.,,,,Lenticulinella sp.,benthic_forams,Lenticulinella sp.,,
,,Lepidocyclina,,,,sp.,,,,Lepidocyclina sp.,benthic_forams,Lepidocyclina sp.,,
,,Liebusella,,,,soldanii,,,,Liebusella soldanii,benthic_forams,Liebusella soldanii,,
,,Lingulina,,,,seminuda,,,,Lingulina seminuda,benthic_forams,Lingulina seminuda,,
,,Lingulina ,,,,spp.,,,,Lingulina spp.,benthic_forams,Lingulina spp.,,
,,Lobatula,,,,lobatula,,,,Lobatula lobatula,benthic_forams,Lobatula Lobatula,,
,,Loxostomina,,,cf.,major,,,,Loxostomina cf. major,benthic_forams,Loxostomina cf. major,,
,,Loxostomina,,,,major,,,,Loxostomina major,benthic_forams,Loxostomina major,,
,,Loxostomum,,,,karrerianum,,,,Loxostomum karrerianum,benthic_forams,Loxostomum karrerianum,,
,,Loxostomum,,,,limonense,,,,Loxostomum limonense,benthic_forams,Loxostomum limonense,,
,,Loxostomum,,,,pseudobeyrichi,,,,Loxostomum pseudobeyrichi,benthic_forams,Loxostomum pseudobeyrichi,,
,,Loxostomum,,,,sp.,,,,Loxostomum sp.,benthic_forams,Loxostomum sp.,,
,,Loxostomum,,,,truncatum,,,,Loxostomum truncatum,benthic_forams,Loxostomum truncatum,,
,,Marginulina,,,,obesa,,,,Marginulina obesa,benthic_forams,Marginulina obesa,,
,,Marginulina,,,,sp.,,,,Marginulina sp.,benthic_forams,Marginulina sp.,,
,,Marginulina,,,,spp.,,,,Marginulina spp.,benthic_forams,Marginulina spp.,,
,,Marginulinopsis,,,,stephensoni,,,,Marginulinopsis stephensoni,benthic_forams,Marginulinopsis stephensoni,,
,,Martinotiella,,,,sp.,,,,Martinotiella sp.,benthic_forams,Marinittiella sp.,,
,,Marssonella,,,,sp.,,,,Marssonella sp.,benthic_forams,Marssonella,,
,,Marssonella,,,,trochoides,,,,Marssonella trochoides,benthic_forams,Marssonella trochoides,,
,,Martinottiella,,,,communis,,,,Martinottiella communis,benthic_forams,Martinotiella communis,,
,,Martinottiella,,,,nodulosa,,,,Martinottiella nodulosa,benthic_forams,Martinotiella nodulosa,,
,,Martinottiella,,,,sp.,,,,Martinottiella sp.,benthic_forams,Martinotiella sp.,,
,,Martinottiella,,,,spp.,,,,Martinottiella spp.,benthic_forams,Martinotiella spp.,,
,,Martinottiella,,,,communis,,,,Martinottiella communis,benthic_forams,Martinottiella communis,,
,,Martinottiella,,,,hosoyaensis,,,,Martinottiella hosoyaensis,benthic_forams,Martinottiella hosoyaensis,,
,,Martinottiella,,,,sp.,,,,Martinottiella sp.,benthic_forams,Martinottiella sp. N/A,,
,,Martinottiella,,,,spp.,,,,Martinottiella spp.,benthic_forams,Martinottiella spp.,,
,,Martinottiella,,,,sp.,,,,Martinottiella sp.,benthic_forams,Martinottiella  sp.,,
,,Matanzia,,,,varians,,,,Matanzia varians,benthic_forams,Matanzia varians,,
,,Melonis ,,,,affine,,,,Melonis affine,benthic_forams,Melonis affine,,
,,Melonis,,,,affinis,,,,Melonis affinis,benthic_forams,Melonis affinis,,
,,Melonis,,,,barleeanum,,,,Melonis barleeanum,benthic_forams,Melonis barleeanum,,
,,Melonis,,,,barleeanum,,,,Melonis barleeanum,benthic_forams,Melonis barleeanus,,
,,Melonis,,,,maorica,,,,Melonis maorica,benthic_forams,Melonis maorica,,
,,Melonis,,,,nicobarense,,,,Melonis nicobarense,benthic_forams,Melonis nicobarense,,
,,Melonis,,,,pacificus,,,,Melonis pacificus,benthic_forams,Melonis pacificus,,
,,Melonis,,,,pompilioides,,,,Melonis pompilioides,benthic_forams,Melonis pompilioides,,
,,Melonis,,,,soldanii,,,,Melonis soldanii,benthic_forams,Melonis soldanii,,
,,Melonis,,,,sp.,,,,Melonis sp.,benthic_forams,Melonis sp.,,
,,Melonis,,,,sphaeroides,,,,Melonis sphaeroides,benthic_forams,Melonis sphaeroides,,
,,Melonis,,,,sphaeroides,,,,Melonis sphaeroides,benthic_forams,Melonis spharoides,,
,,Melonis,,,,spp.,,,,Melonis spp.,benthic_forams,Melonis spp.,,
,,Migros,,,,flintii,,,,Migros flintii,benthic_forams,Migros flintii,,
,,Miliammina,,,,arenacea,,,,Miliammina arenacea,benthic_forams,Miliammina arenacea,,
,,Miliammina,,,,echigoensis,,,,Miliammina echigoensis,benthic_forams,Miliammina echigoensis,,
