Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
346-U1425D-3H-3-A,44,45,18.24,18.25,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,93
346-U1425D-3H-3-A,45,51,18.25,18.31,,clay [Leg210],,clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,94
346-U1425D-3H-3-A,51,117,18.31,18.97,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,95
346-U1425D-3H-3-A,117,117.5,18.97,18.975,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,96
346-U1425D-3H-3-A,117.5,128,18.975,19.08,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,97
346-U1425D-3H-3-A,128,129,19.08,19.09,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,98
346-U1425D-3H-3-A,129,140,19.09,19.2,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,99
346-U1425D-3H-3-A,140,150,19.2,19.3,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,100
346-U1425D-3H-4-A,0,11,19.3,19.41,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,101
346-U1425D-3H-4-A,11,12,19.41,19.42,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,102
346-U1425D-3H-4-A,12,15,19.42,19.45,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,103
346-U1425D-3H-4-A,15,132,19.45,20.62,,carbonate ooze [Leg178],,carbonate ooze ,,,,lamination,2.5Y 7/3 (pale yellow),,,,,,,,,,,,,,,,,carbonate ooze ,carbonate ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,104
346-U1425D-3H-4-A,132,141,20.62,20.71,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,105
346-U1425D-3H-4-A,141,143,20.71,20.73,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,106
346-U1425D-3H-4-A,143,150,20.73,20.8,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,107
346-U1425D-3H-5-A,0,2,20.8,20.82,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,108
346-U1425D-3H-5-A,2,12,20.82,20.92,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,109
346-U1425D-3H-5-A,12,20,20.92,21,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,110
346-U1425D-3H-5-A,20,21,21,21.01,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,111
346-U1425D-3H-5-A,21,40,21.01,21.2,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,112
346-U1425D-3H-5-A,40,44,21.2,21.24,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,113
346-U1425D-3H-5-A,44,46,21.24,21.26,,clay [Leg210],,clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,114
346-U1425D-3H-5-A,46,47,21.26,21.27,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,115
346-U1425D-3H-5-A,47,96,21.27,21.76,,clay [Leg210],,clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,116
346-U1425D-3H-5-A,96,138,21.76,22.18,,clay [Leg210],,clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,117
346-U1425D-3H-5-A,138,143,22.18,22.23,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,118
346-U1425D-3H-5-A,143,147,22.23,22.27,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,119
346-U1425D-3H-5-A,147,147.5,22.27,22.275,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,120
346-U1425D-3H-5-A,147.5,150,22.275,22.3,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,121
346-U1425D-3H-6-A,0,12,22.3,22.42,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,122
346-U1425D-3H-6-A,12,16,22.42,22.46,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,123
346-U1425D-3H-6-A,16,27,22.46,22.57,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,124
346-U1425D-3H-6-A,27,43,22.57,22.73,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,125
346-U1425D-3H-6-A,43,45,22.73,22.75,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,126
346-U1425D-3H-6-A,45,46,22.75,22.76,,tephra [FS84],,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,127
346-U1425D-3H-6-A,46,53,22.76,22.83,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,128
346-U1425D-3H-6-A,53,54,22.83,22.84,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,129
346-U1425D-3H-6-A,54,55,22.84,22.85,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,130
346-U1425D-3H-6-A,55,63,22.85,22.93,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,131
346-U1425D-3H-6-A,60,66,22.9,22.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1425,D,3,H,6,A,132
346-U1425D-3H-6-A,63,73,22.93,23.03,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,133
346-U1425D-3H-6-A,73,90,23.03,23.2,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,134
346-U1425D-3H-6-A,90,94,23.2,23.24,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,135
346-U1425D-3H-6-A,94,128,23.24,23.58,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,136
346-U1425D-3H-6-A,124,125,23.54,23.55,,,,,pumice,trace amount,1,,N 7 (light gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,3,H,6,A,137
346-U1425D-3H-7-A,0,57,23.58,24.15,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,50,,,,,,,,,Core totally knackered - bowing and cracking of liner. ,,silty clay [MMK88],,silty clay ,silty clay ,silty clay ,5Y 3/2 (dark olive gray),50,,,,,100,,,,,,346,U1425,D,3,H,7,A,138
346-U1425D-3H-CC-A,0,7,24.15,24.22,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,3,H,CC,A,139
346-U1425D-4H-1-A,0,5,24.3,24.35,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,140
346-U1425D-4H-1-A,5,12.5,24.35,24.425,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,2.5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,141
346-U1425D-4H-1-A,12.5,14,24.425,24.44,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,142
346-U1425D-4H-1-A,14,138.5,24.44,25.685,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,2.5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,143
346-U1425D-4H-1-A,138.5,139,25.685,25.69,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,N 8 (white),,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,144
346-U1425D-4H-1-A,139,150,25.69,25.8,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,2.5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,145
346-U1425D-4H-2-A,0,14,25.8,25.94,,silty clay [MMK88],,silty clay ,,,,lamination,2.5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,146
346-U1425D-4H-2-A,14,21,25.94,26.01,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,147
346-U1425D-4H-2-A,21,23,26.01,26.03,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,148
346-U1425D-4H-2-A,23,41,26.03,26.21,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,149
346-U1425D-4H-2-A,41,55,26.21,26.35,foraminifer rich,silty clay [MMK88],with nannofossils [Leg339],foraminifer rich silty clay  with nannofossils ,,,,color banding,2.5Y 4/3 (olive brown),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,150
346-U1425D-4H-2-A,55,56,26.35,26.36,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,151
346-U1425D-4H-2-A,56,82,26.36,26.62,foraminifer rich,silty clay [MMK88],with nannofossils [Leg339],foraminifer rich silty clay  with nannofossils ,,,,color banding,2.5Y 4/3 (olive brown),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,152
346-U1425D-4H-2-A,75,80,26.55,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,153
346-U1425D-4H-2-A,82,86,26.62,26.66,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,154
346-U1425D-4H-2-A,86,94,26.66,26.74,,silty clay [MMK88],,silty clay ,,,,lamination,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,155
346-U1425D-4H-2-A,94,108,26.74,26.88,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,156
346-U1425D-4H-2-A,108,114,26.88,26.94,,silty clay [MMK88],,silty clay ,,,,,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,157
346-U1425D-4H-2-A,114,150,26.94,27.3,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,158
346-U1425D-4H-3-A,0,18,27.3,27.48,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,159
346-U1425D-4H-3-A,18,35,27.48,27.65,,silty clay [MMK88],,silty clay ,,,,color banding,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,160
346-U1425D-4H-3-A,35,56,27.65,27.86,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,161
346-U1425D-4H-3-A,56,75,27.86,28.05,,silty clay [MMK88],,silty clay ,,,,lamination,2.5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,162
346-U1425D-4H-3-A,75,105,28.05,28.35,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,163
346-U1425D-4H-3-A,105,119,28.35,28.49,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 4/4 (olive brown),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,164
346-U1425D-4H-3-A,119,131,28.49,28.61,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,165
346-U1425D-4H-3-A,131,140,28.61,28.7,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,166
346-U1425D-4H-3-A,140,150,28.7,28.8,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,167
346-U1425D-4H-4-A,0,23,28.8,29.03,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,168
346-U1425D-4H-4-A,23,24,29.03,29.04,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,169
346-U1425D-4H-4-A,24,69,29.04,29.49,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,170
346-U1425D-4H-4-A,69,74,29.49,29.54,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,171
346-U1425D-4H-4-A,74,95,29.54,29.75,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,172
346-U1425D-4H-4-A,95,99.5,29.75,29.795,,silty clay [MMK88],,silty clay ,,,,,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,173
346-U1425D-4H-4-A,99.5,100,29.795,29.8,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,174
346-U1425D-4H-4-A,100,115,29.8,29.95,,silty clay [MMK88],,silty clay ,,,,,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,175
346-U1425D-4H-4-A,115,122,29.95,30.02,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,176
346-U1425D-4H-4-A,122,150,30.02,30.3,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,177
346-U1425D-4H-5-A,0,19,30.3,30.49,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,178
346-U1425D-4H-5-A,19,33,30.49,30.63,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,color banding,2.5Y 7/3 (pale yellow),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,179
346-U1425D-4H-5-A,19,46,30.49,30.76,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,180
346-U1425D-4H-5-A,33,35,30.63,30.65,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,N 8 (white),,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,181
346-U1425D-4H-5-A,35,130,30.65,31.6,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,color banding,2.5Y 7/3 (pale yellow),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,182
346-U1425D-4H-5-A,130,150,31.6,31.8,,silty clay [MMK88],,silty clay ,,,,,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,183
346-U1425D-4H-6-A,0,96,31.8,32.76,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,6,A,184
346-U1425D-4H-6-A,96,118,32.76,32.98,,silty clay [MMK88],,silty clay ,,,,,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,6,A,185
346-U1425D-4H-6-A,118,136,32.98,33.16,nannofossil rich,clay [Leg210],,nannofossil rich clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,6,A,186
346-U1425D-4H-6-A,136,138,33.16,33.18,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,6,A,187
