Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1428B-10H-5-A,0,150,83.8,85.3,sandy [Leg339],tephra [FS84],,sandy  tephra ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sandy   tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,10,H,5,A,
346-U1428B-10H-6-A,0,117,85.3,86.47,sandy [Leg339],tephra [FS84],,sandy  tephra ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sandy   tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,10,H,6,A,
346-U1428B-10H-7-A,0,98,86.47,87.45,sandy [Leg339],tephra [FS84],,sandy  tephra ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sandy   tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,10,H,7,A,
346-U1428B-10H-CC-A,0,33,87.45,87.78,sandy [Leg339],tephra [FS84],,sandy  tephra ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sandy   tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,10,H,CC,A,
346-U1428B-11H-1-A,0,151,88,89.51,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,11,H,1,A,
346-U1428B-11H-2-A,0,140,89.51,90.91,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,11,H,2,A,
346-U1428B-11H-3-A,0,150,90.91,92.41,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,11,H,3,A,
346-U1428B-11H-4-A,0,150,92.41,93.91,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,11,H,4,A,
346-U1428B-11H-5-A,0,150,93.91,95.41,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,11,H,5,A,
346-U1428B-11H-6-A,0,150,95.41,96.91,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,11,H,6,A,
346-U1428B-11H-7-A,0,47,96.91,97.38,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,11,H,7,A,
346-U1428B-11H-CC-A,0,34,97.38,97.72,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,11,H,CC,A,
346-U1428B-12H-1-A,0,150,97.5,99,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,12,H,1,A,
346-U1428B-12H-2-A,0,150,99,100.5,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,12,H,2,A,
346-U1428B-12H-3-A,0,119,100.5,101.69,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,12,H,3,A,
346-U1428B-12H-4-A,0,150,101.69,103.19,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,12,H,4,A,
346-U1428B-12H-5-A,0,93,103.19,104.12,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,12,H,5,A,
346-U1428B-12H-5-A,93,94,104.12,104.13,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,12,H,5,A,
346-U1428B-12H-5-A,94,147,104.13,104.66,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,12,H,5,A,
346-U1428B-12H-6-A,0,116,104.66,105.82,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,12,H,6,A,
346-U1428B-12H-7-A,0,91,105.82,106.73,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,12,H,7,A,
346-U1428B-12H-CC-A,0,48,106.73,107.21,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,12,H,CC,A,
346-U1428B-13H-1-A,0,29,107,107.29,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,1,A,
346-U1428B-13H-1-A,29,146,107.29,108.46,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,1,A,
346-U1428B-13H-2-A,0,150,108.46,109.96,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,2,A,
346-U1428B-13H-3-A,0,67,109.96,110.63,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,3,A,
346-U1428B-13H-3-A,67,95,110.63,110.91,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,3,A,
346-U1428B-13H-3-A,95,121,110.91,111.17,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,3,A,
346-U1428B-13H-4-A,0,51,111.17,111.68,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,4,A,
346-U1428B-13H-4-A,51,67,111.68,111.84,sandy [Leg339],clay [Leg210],,sandy  clay ,vitric,,,bedding,N 4 (dark gray),,,,,,,,,,,,,,,,,sandy   clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,4,A,
346-U1428B-13H-4-A,67,150,111.84,112.67,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,4,A,
346-U1428B-13H-5-A,0,58,112.67,113.25,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,5,A,
346-U1428B-13H-5-A,58,80,113.25,113.47,sandy [Leg339],clay [Leg210],,sandy  clay ,vitric,,,bedding,N 4 (dark gray),,,,,,,,,,,,,,,,,sandy   clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,5,A,
346-U1428B-13H-5-A,80,151,113.47,114.18,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,5,A,
346-U1428B-13H-6-A,0,128,114.18,115.46,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,6,A,
346-U1428B-13H-6-A,128,131,115.46,115.49,sandy [Leg339],clay [Leg210],,sandy  clay ,vitric,,,bedding,N 4 (dark gray),,,,,,,,,,,,,,,,,sandy   clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,6,A,
346-U1428B-13H-6-A,131,149,115.49,115.67,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,6,A,
346-U1428B-13H-7-A,0,77,115.67,116.44,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,7,A,
346-U1428B-13H-CC-A,0,30,116.44,116.74,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,13,H,CC,A,
346-U1428B-14H-1-A,0,148,116.5,117.98,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,14,H,1,A,
346-U1428B-14H-2-A,0,138,117.98,119.36,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,14,H,2,A,
346-U1428B-14H-3-A,0,150,119.36,120.86,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,14,H,3,A,
346-U1428B-14H-4-A,0,150,120.86,122.36,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,14,H,4,A,
346-U1428B-14H-5-A,0,150,122.36,123.86,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,14,H,5,A,
346-U1428B-14H-6-A,0,150,123.86,125.36,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,14,H,6,A,
346-U1428B-14H-7-A,0,68,125.36,126.04,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,14,H,7,A,
346-U1428B-14H-CC-A,0,15,126.04,126.19,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,14,H,CC,A,
346-U1428B-15H-1-A,0,4,126,126.04,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,1,A,
346-U1428B-15H-1-A,4,150,126.04,127.5,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,1,A,
346-U1428B-15H-2-A,0,144,127.5,128.94,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,2,A,
346-U1428B-15H-3-A,0,135,128.94,130.29,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,3,A,
346-U1428B-15H-4-A,0,50,130.29,130.79,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,4,A,
346-U1428B-15H-4-A,50,55,130.79,130.84,,sand [Leg210],,sand ,,,,bedding,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,4,A,
346-U1428B-15H-4-A,55,116,130.84,131.45,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,4,A,
346-U1428B-15H-4-A,116,138,131.45,131.67,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,4,A,
346-U1428B-15H-4-A,138,148,131.67,131.77,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,4,A,
346-U1428B-15H-5-A,0,6,131.77,131.83,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,5,A,
346-U1428B-15H-5-A,6,12,131.83,131.89,sandy [Leg339],clay [Leg210],,sandy  clay ,vitric,,,bedding,N 4 (dark gray),,,,,,,,,,,,,,,,,sandy   clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,5,A,
346-U1428B-15H-5-A,12,145,131.89,133.22,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,5,A,
346-U1428B-15H-6-A,0,109,133.22,134.31,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,6,A,
346-U1428B-15H-7-A,0,24,134.31,134.55,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,7,A,
346-U1428B-15H-7-A,24,58,134.55,134.89,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,7,A,
346-U1428B-15H-CC-A,0,13,134.89,135.02,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,15,H,CC,A,
346-U1428B-16H-1-A,0,108,135.5,136.58,,nannofossil ooze [Leg339],with diatoms [Leg339],nannofossil ooze  with diatoms ,,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1428,B,16,H,1,A,
346-U1428B-16H-2-A,0,94,136.58,137.52,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,70,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,30,,,,,100,,,,,,346,U1428,B,16,H,2,A,
346-U1428B-16H-3-A,0,133,137.52,138.85,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,70,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,30,,,,,100,,,,,,346,U1428,B,16,H,3,A,
346-U1428B-16H-4-A,0,107,138.85,139.92,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,70,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,30,,,,,100,,,,,,346,U1428,B,16,H,4,A,
346-U1428B-16H-5-A,0,140,139.92,141.32,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,70,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,30,,,,,100,,,,,,346,U1428,B,16,H,5,A,
346-U1428B-16H-6-A,0,118,141.32,142.5,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,70,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,30,,,,,100,,,,,,346,U1428,B,16,H,6,A,
346-U1428B-16H-7-A,0,80,142.5,143.3,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,70,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,30,,,,,100,,,,,,346,U1428,B,16,H,7,A,
