Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Principal lithology,Lithology classification,Lithology prefix,Lithology suffix,Lithology name,Lithology [%],Lithification [name],Color,Lithology comments,File Data,
320-U1331B-9H-CC-A,320,U1331,B,9,9-CC,H,CC,A,0,23,86.4,86.63,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay and nannofossils,Radiolarian ooze with clay and nannofossils,20,soft,10YR 3/3,,,
320-U1331B-9H-CC-A,320,U1331,B,9,9-CC,H,CC,A,0,23,86.4,86.63,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,80,soft,10YR 5/3,,,
320-U1331B-10H-1-A,320,U1331,B,10,10-1,H,1,A,0,150,86.1,87.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,20,soft,10YR 3/3,,,
320-U1331B-10H-1-A,320,U1331,B,10,10-1,H,1,A,0,150,86.1,87.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,20,soft,10YR 3/2,,,
320-U1331B-10H-1-A,320,U1331,B,10,10-1,H,1,A,0,150,86.1,87.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,60,soft,10YR 5/6,,,
320-U1331B-10H-2-A,320,U1331,B,10,10-2,H,2,A,0,150,87.6,89.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,20,soft,10YR 3/3,,,
320-U1331B-10H-2-A,320,U1331,B,10,10-2,H,2,A,0,150,87.6,89.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,20,soft,10YR 3/2,,,
320-U1331B-10H-2-A,320,U1331,B,10,10-2,H,2,A,0,150,87.6,89.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,60,soft,10YR 5/6,,,
320-U1331B-10H-3-A,320,U1331,B,10,10-3,H,3,A,0,150,89.1,90.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,20,soft,10YR 3/3,,,
320-U1331B-10H-3-A,320,U1331,B,10,10-3,H,3,A,0,150,89.1,90.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,20,soft,10YR 3/2,,,
320-U1331B-10H-3-A,320,U1331,B,10,10-3,H,3,A,0,150,89.1,90.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,60,soft,10YR 5/6,,,
320-U1331B-10H-4-A,320,U1331,B,10,10-4,H,4,A,0,150,90.6,92.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,20,soft,10YR 3/3,,,
320-U1331B-10H-4-A,320,U1331,B,10,10-4,H,4,A,0,150,90.6,92.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,20,soft,10YR 3/2,,,
320-U1331B-10H-4-A,320,U1331,B,10,10-4,H,4,A,0,150,90.6,92.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,60,soft,10YR 5/6,,,
320-U1331B-10H-5-A,320,U1331,B,10,10-5,H,5,A,0,150,92.1,93.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,20,soft,10YR 3/3,,,
320-U1331B-10H-5-A,320,U1331,B,10,10-5,H,5,A,0,150,92.1,93.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,20,soft,10YR 3/2,,,
320-U1331B-10H-5-A,320,U1331,B,10,10-5,H,5,A,0,150,92.1,93.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,60,soft,10YR 5/6,,,
320-U1331B-10H-6-A,320,U1331,B,10,10-6,H,6,A,0,118,93.6,94.78,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,20,soft,10YR 3/3,,,
320-U1331B-10H-6-A,320,U1331,B,10,10-6,H,6,A,0,118,93.6,94.78,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,20,soft,10YR 3/2,,,
320-U1331B-10H-6-A,320,U1331,B,10,10-6,H,6,A,0,118,93.6,94.78,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,60,soft,10YR 5/6,,,
320-U1331B-10H-6-A,320,U1331,B,10,10-6,H,6,A,118,127,94.78,94.87,Conglomerate,,,,Conglomerate,100,,10YR 2/2,,,
320-U1331B-10H-6-A,320,U1331,B,10,10-6,H,6,A,127,129,94.87,94.89,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",Zeolite,,Zeolite Clay,100,soft,10YR 2/2,,,
320-U1331B-10H-6-A,320,U1331,B,10,10-6,H,6,A,129,150,94.89,95.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,20,soft,10YR 3/3,,,
320-U1331B-10H-6-A,320,U1331,B,10,10-6,H,6,A,129,150,94.89,95.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,20,soft,10YR 3/2,,,
320-U1331B-10H-6-A,320,U1331,B,10,10-6,H,6,A,129,150,94.89,95.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,60,soft,10YR 5/6,,,
320-U1331B-10H-7-A,320,U1331,B,10,10-7,H,7,A,0,79,95.1,95.89,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,20,soft,10YR 3/3,,,
320-U1331B-10H-7-A,320,U1331,B,10,10-7,H,7,A,0,79,95.1,95.89,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,20,soft,10YR 3/2,,,
320-U1331B-10H-7-A,320,U1331,B,10,10-7,H,7,A,0,79,95.1,95.89,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,60,soft,10YR 5/6,,,
320-U1331B-10H-CC-A,320,U1331,B,10,10-CC,H,CC,A,0,23,95.89,96.12,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,20,soft,10YR 3/3,,,
320-U1331B-10H-CC-A,320,U1331,B,10,10-CC,H,CC,A,0,23,95.89,96.12,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,20,soft,10YR 3/2,,,
320-U1331B-10H-CC-A,320,U1331,B,10,10-CC,H,CC,A,0,23,95.89,96.12,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Siliceous nannofossil,,Siliceous nannofossil ooze,60,soft,10YR 5/6,,,
320-U1331B-11H-1-A,320,U1331,B,11,11-1,H,1,A,0,150,95.6,97.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,50,soft,10YR 4/4,,,
320-U1331B-11H-1-A,320,U1331,B,11,11-1,H,1,A,0,150,95.6,97.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-11H-2-A,320,U1331,B,11,11-2,H,2,A,0,150,97.1,98.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,50,soft,10YR 4/4,,,
320-U1331B-11H-2-A,320,U1331,B,11,11-2,H,2,A,0,150,97.1,98.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-11H-3-A,320,U1331,B,11,11-3,H,3,A,0,150,98.6,100.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,50,soft,10YR 4/4,,,
320-U1331B-11H-3-A,320,U1331,B,11,11-3,H,3,A,0,150,98.6,100.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-11H-4-A,320,U1331,B,11,11-4,H,4,A,0,150,100.1,101.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,50,soft,10YR 4/4,,,
320-U1331B-11H-4-A,320,U1331,B,11,11-4,H,4,A,0,150,100.1,101.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-11H-5-A,320,U1331,B,11,11-5,H,5,A,0,150,101.6,103.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,50,soft,10YR 4/4,,,
320-U1331B-11H-5-A,320,U1331,B,11,11-5,H,5,A,0,150,101.6,103.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-11H-6-A,320,U1331,B,11,11-6,H,6,A,0,150,103.1,104.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,50,soft,10YR 4/4,,,
320-U1331B-11H-6-A,320,U1331,B,11,11-6,H,6,A,0,150,103.1,104.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-11H-7-A,320,U1331,B,11,11-7,H,7,A,0,80,104.6,105.4,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,50,soft,10YR 4/4,,,
320-U1331B-11H-7-A,320,U1331,B,11,11-7,H,7,A,0,80,104.6,105.4,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-11H-CC-A,320,U1331,B,11,11-CC,H,CC,A,0,26,105.4,105.66,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,50,soft,10YR 4/4,,,
320-U1331B-11H-CC-A,320,U1331,B,11,11-CC,H,CC,A,0,26,105.4,105.66,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-12H-1-A,320,U1331,B,12,12-1,H,1,A,0,2,105.1,105.12,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,,,,
320-U1331B-12H-1-A,320,U1331,B,12,12-1,H,1,A,0,150,105.1,106.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,40,soft,10YR 4/4,,,
320-U1331B-12H-1-A,320,U1331,B,12,12-1,H,1,A,0,150,105.1,106.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-12H-1-A,320,U1331,B,12,12-1,H,1,A,18,19,105.28,105.29,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,,,,
320-U1331B-12H-2-A,320,U1331,B,12,12-2,H,2,A,0,150,106.6,108.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,40,soft,10YR 4/4,,,
320-U1331B-12H-2-A,320,U1331,B,12,12-2,H,2,A,0,150,106.6,108.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-12H-3-A,320,U1331,B,12,12-3,H,3,A,0,150,108.1,109.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,40,soft,10YR 4/4,,,
320-U1331B-12H-3-A,320,U1331,B,12,12-3,H,3,A,0,150,108.1,109.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-12H-4-A,320,U1331,B,12,12-4,H,4,A,0,150,109.6,111.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,40,soft,10YR 4/4,,,
320-U1331B-12H-4-A,320,U1331,B,12,12-4,H,4,A,0,150,109.6,111.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-12H-5-A,320,U1331,B,12,12-5,H,5,A,0,150,111.1,112.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,40,soft,10YR 4/4,,,
320-U1331B-12H-5-A,320,U1331,B,12,12-5,H,5,A,0,150,111.1,112.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-12H-6-A,320,U1331,B,12,12-6,H,6,A,0,150,112.6,114.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,40,soft,10YR 4/4,,,
320-U1331B-12H-6-A,320,U1331,B,12,12-6,H,6,A,0,150,112.6,114.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-12H-7-A,320,U1331,B,12,12-7,H,7,A,0,83,114.1,114.93,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,40,soft,10YR 4/4,,,
320-U1331B-12H-7-A,320,U1331,B,12,12-7,H,7,A,0,83,114.1,114.93,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-12H-CC-A,320,U1331,B,12,12-CC,H,CC,A,0,26,114.93,115.19,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,40,soft,10YR 4/4,,,
320-U1331B-12H-CC-A,320,U1331,B,12,12-CC,H,CC,A,0,26,114.93,115.19,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-13H-1-A,320,U1331,B,13,13-1,H,1,A,0,125,114.6,115.85,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,30,soft,10YR 4/3,,,
320-U1331B-13H-1-A,320,U1331,B,13,13-1,H,1,A,0,125,114.6,115.85,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,70,soft,10YR 3/3,,,
320-U1331B-13H-1-A,320,U1331,B,13,13-1,H,1,A,117,117,115.77,115.77,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,,porcellanite pebble 0.5 cm in diameter,,
320-U1331B-13H-1-A,320,U1331,B,13,13-1,H,1,A,125,150,115.85,116.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,,soft,10YR 4/3,,,
320-U1331B-13H-2-A,320,U1331,B,13,13-2,H,2,A,0,150,116.1,117.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,,soft,10YR 4/3,,,
320-U1331B-13H-3-A,320,U1331,B,13,13-3,H,3,A,0,28,117.6,117.88,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,with clay,Calcareous radiolarian ooze with clay,,soft,10YR 4/3,,,
320-U1331B-13H-3-A,320,U1331,B,13,13-3,H,3,A,28,150,117.88,119.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,30,soft,10YR 4/3,,,
320-U1331B-13H-3-A,320,U1331,B,13,13-3,H,3,A,28,150,117.88,119.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,70,soft,10YR 3/3,,,
320-U1331B-13H-4-A,320,U1331,B,13,13-4,H,4,A,0,150,119.1,120.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,30,soft,10YR 4/3,,,
320-U1331B-13H-4-A,320,U1331,B,13,13-4,H,4,A,0,150,119.1,120.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,70,soft,10YR 3/3,,,
320-U1331B-13H-5-A,320,U1331,B,13,13-5,H,5,A,0,150,120.6,122.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,30,soft,10YR 4/3,,,
320-U1331B-13H-5-A,320,U1331,B,13,13-5,H,5,A,0,150,120.6,122.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,70,soft,10YR 3/3,,,
320-U1331B-13H-6-A,320,U1331,B,13,13-6,H,6,A,0,150,122.1,123.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,30,soft,10YR 4/3,,,
320-U1331B-13H-6-A,320,U1331,B,13,13-6,H,6,A,0,150,122.1,123.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,70,soft,10YR 3/3,,,
320-U1331B-13H-7-A,320,U1331,B,13,13-7,H,7,A,0,40,123.6,124,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,30,soft,10YR 4/3,,,
320-U1331B-13H-7-A,320,U1331,B,13,13-7,H,7,A,0,40,123.6,124,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,70,soft,10YR 3/3,,,
320-U1331B-13H-7-A,320,U1331,B,13,13-7,H,7,A,40,51,124,124.11,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",,with zeolite and nannofossils,Clay with zeolite and nannofossils,,soft, 10YR 2/2,,,
320-U1331B-13H-7-A,320,U1331,B,13,13-7,H,7,A,51,57,124.11,124.17,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,30,soft,10YR 3/3,,,
320-U1331B-13H-7-A,320,U1331,B,13,13-7,H,7,A,51,57,124.11,124.17,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,70,soft,10YR 4/3,,,
320-U1331B-13H-CC-A,320,U1331,B,13,13-CC,H,CC,A,0,24,124.17,124.41,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Calcareous radiolarian,,Calcareous radiolarian ooze,30,soft,10YR 3/3,,,
320-U1331B-13H-CC-A,320,U1331,B,13,13-CC,H,CC,A,0,24,124.17,124.41,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,70,soft,10YR 4/3,,,
320-U1331B-14H-1-A,320,U1331,B,14,14-1,H,1,A,0,150,124.1,125.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-14H-2-A,320,U1331,B,14,14-2,H,2,A,0,150,125.6,127.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-14H-3-A,320,U1331,B,14,14-3,H,3,A,0,150,127.1,128.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-14H-4-A,320,U1331,B,14,14-4,H,4,A,0,150,128.6,130.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-14H-5-A,320,U1331,B,14,14-5,H,5,A,0,150,130.1,131.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-14H-6-A,320,U1331,B,14,14-6,H,6,A,0,150,131.6,133.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-14H-7-A,320,U1331,B,14,14-7,H,7,A,0,70,133.1,133.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-14H-CC-A,320,U1331,B,14,14-CC,H,CC,A,0,20,133.8,134,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-15H-1-A,320,U1331,B,15,15-1,H,1,A,0,3,133.6,133.63,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,10YR 2/1,Porcellanite pebble 6 cm in diameter,,
320-U1331B-15H-1-A,320,U1331,B,15,15-1,H,1,A,3,150,133.63,135.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-15H-2-A,320,U1331,B,15,15-2,H,2,A,0,150,135.1,136.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-15H-3-A,320,U1331,B,15,15-3,H,3,A,0,150,136.6,138.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-15H-4-A,320,U1331,B,15,15-4,H,4,A,0,150,138.1,139.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-15H-5-A,320,U1331,B,15,15-5,H,5,A,0,150,139.6,141.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-15H-6-A,320,U1331,B,15,15-6,H,6,A,0,150,141.1,142.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-15H-7-A,320,U1331,B,15,15-7,H,7,A,0,84,142.6,143.44,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-15H-CC-A,320,U1331,B,15,15-CC,H,CC,A,0,15,143.44,143.59,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,,soft,10YR 3/3,,,
320-U1331B-16H-1-A,320,U1331,B,16,16-1,H,1,A,0,40,143.1,143.5,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,100,hard,10YR 2/1,,,
320-U1331B-16H-1-A,320,U1331,B,16,16-1,H,1,A,40,150,143.5,144.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-16H-1-A,320,U1331,B,16,16-1,H,1,A,40,150,143.5,144.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,40,soft,10YR 3/6,,,
320-U1331B-16H-2-A,320,U1331,B,16,16-2,H,2,A,0,150,144.6,146.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-16H-2-A,320,U1331,B,16,16-2,H,2,A,0,150,144.6,146.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,40,soft,10YR 3/6,,,
320-U1331B-16H-3-A,320,U1331,B,16,16-3,H,3,A,0,150,146.1,147.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-16H-3-A,320,U1331,B,16,16-3,H,3,A,0,150,146.1,147.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,40,soft,10YR 3/6,,,
320-U1331B-16H-4-A,320,U1331,B,16,16-4,H,4,A,0,150,147.6,149.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-16H-4-A,320,U1331,B,16,16-4,H,4,A,0,150,147.6,149.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,40,soft,10YR 3/6,,,
320-U1331B-16H-5-A,320,U1331,B,16,16-5,H,5,A,0,5,149.1,149.15,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,60,soft,10YR 3/3,,,
320-U1331B-16H-5-A,320,U1331,B,16,16-5,H,5,A,0,5,149.1,149.15,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,40,soft,10YR 3/6,,,
320-U1331B-16H-5-A,320,U1331,B,16,16-5,H,5,A,5,17,149.15,149.27,Clay [MMK88],"Mazullo, Meyer & Kidd, 1988",,,Clay,100,firm,10YR 2/2,,,
320-U1331B-16H-5-A,320,U1331,B,16,16-5,H,5,A,17,150,149.27,150.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 3/4,,,
320-U1331B-16H-6-A,320,U1331,B,16,16-6,H,6,A,0,100,150.6,151.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 3/4,,,
320-U1331B-16H-7-A,320,U1331,B,16,16-7,H,7,A,0,58,151.6,152.18,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 3/4,,,
